
Date,"Flight number",From,To,"Dep time","Arr time",Duration,Airline,Aircraft,Registration,"Seat number","Seat type","Flight class","Flight reason",Note,Dep_id,Arr_id,Airline_id,Aircraft_id
2025-05-25,NH7,"San Francisco / San Francisco International (SFO/KSFO)","Tokyo / Narita (NRT/RJAA)",12:41:00,15:00:00,10:19:00,"All Nippon Airways (NH/ANA)","Boeing 777-300ER (B77W)",JA791A,39K,1,1,2,"Tokyo Semiconductor Conference 2025",2644,2105,64,2023
2025-06-02,UA876,"Tokyo / Haneda (HND/RJTT)","San Francisco / San Francisco International (SFO/KSFO)",15:41:00,09:27:00,09:46:00,"United Airlines (UA/UAL)","Boeing 777-200ER (B77E)",N209UA,43A,1,1,2,"AI + Semiconductor Forum 2025 (Tokyo)",1152,2644,808,2024
2025-06-14,UA1870,"Santa Ana / John Wayne-Orange Co (SNA/KSNA)","San Francisco / San Francisco International (SFO/KSFO)",19:07:00,20:30:00,01:23:00,"United Airlines (UA/UAL)","Boeing 737-800 (B738)",N78501,23C,3,1,1,"Palo Alto - Irvine Move June 2025",2726,2644,808,231
2025-06-19,UA1870,"Santa Ana / John Wayne-Orange Co (SNA/KSNA)","San Francisco / San Francisco International (SFO/KSFO)",20:06:00,21:33:00,01:27:00,"United Airlines (UA/UAL)","Airbus A320-200 (A320)",N463UA,10F,1,4,2,"Fort Bragg UAS work",2726,2644,808,2059
2025-06-19,UA1722,"San Francisco / San Francisco International (SFO/KSFO)","Raleigh-Durham / Durham (RDU/KRDU)",23:49:00,07:49:00,05:00:00,"United Airlines (UA/UAL)","Boeing 737 MAX 8 (B38M)",N27334,7F,1,4,2,"Fort Bragg UAS visit",2644,2495,808,2123
2025-06-22,AA2462,"Raleigh-Durham / Durham (RDU/KRDU)","Los Angeles / Los Angeles International (LAX/KLAX)",18:11:00,19:55:00,04:44:00,"American Airlines (AA/AAL)","Boeing 737-800 (B738)",N965AN,17F,1,4,2,"Fort Bragg Drone Work June 2025",2495,1559,4,231
2025-06-26,UA1981,"Los Angeles / Los Angeles International (LAX/KLAX)","Newark / Liberty International (EWR/KEWR)",11:14:00,20:22:00,06:08:00,"United Airlines (UA/UAL)","Boeing 757-200 (B752)",N12116,22F,1,1,2,"Virginia Beach Naval Base 2025",1559,851,808,241
2025-06-27,UA8158,"Newark / Liberty International (EWR/KEWR)","Norfolk / Norfolk (ORF/KORF)",00:07:00,01:45:00,01:38:00,"United Airlines (UA/UAL)","Boeing 737-900ER (B739)",N81449,5F,1,3,2,"Virginia Beach Drone Visit 2025",851,2207,808,2069
2025-06-30,UA1525,"Norfolk / Norfolk (ORF/KORF)","Newark / Liberty International (EWR/KEWR)",05:52:00,07:17:00,01:25:00,"United Airlines (UA/UAL)","Boeing 737 MAX 9 (B39M)",N27586,1F,1,3,2,"Norfolk (NSW) Need Finding Trip",2207,851,808,2124
2025-07-08,UA1321,"Newark / Liberty International (EWR/KEWR)","Los Angeles / Los Angeles International (LAX/KLAX)",10:59:00,13:16:00,05:17:00,"United Airlines (UA/UAL)","Boeing 787-9 (B789)",N25982,44A,1,1,1,"2025 Independence Day",851,1559,808,2088
2025-07-19,ZG23,"Los Angeles / Los Angeles International (LAX/KLAX)","Tokyo / Narita (NRT/RJAA)",11:02:00,13:24:00,10:22:00,"ZIPAIR (ZG/TZP)","Boeing 787-8 (B788)",JA824J,47A,1,1,1,"Surprise Japan Last Minute Trip 2025",1559,2105,2742,2087
2025-07-22,JL16,"Tokyo / Haneda (HND/RJTT)","Los Angeles / Los Angeles International (LAX/KLAX)",17:35:00,11:34:00,09:59:00,"Japan Airlines (JL/JAL)","Airbus A350-1000 (A35K)",JA07WJ,18K,1,4,1,"Japan July 2025 Surprise Trip",1152,1559,406,2137
2025-07-25,F93581,"Santa Ana / John Wayne-Orange Co (SNA/KSNA)","San Francisco / San Francisco International (SFO/KSFO)",21:03:00,22:07:00,01:04:00,"Frontier Airlines (F9/FFT)","Airbus A320neo (A20N)",N382FR,21A,1,1,2,"SF Visit July 2025",2726,2644,302,2127
2025-07-28,UA1571,"San Francisco / San Francisco International (SFO/KSFO)","Los Angeles / Los Angeles International (LAX/KLAX)",05:54:00,07:27:00,01:33:00,"United Airlines (UA/UAL)","Boeing 737 MAX 8 (B38M)",N17322,8F,1,4,2,"SF Trip July 2025",2644,1559,808,2123
2025-08-01,UA1352,"Santa Ana / John Wayne-Orange Co (SNA/KSNA)","Houston / George Bush Intercontinental (IAH/KIAH)",12:00:00,17:27:00,03:27:00,"United Airlines (UA/UAL)","Boeing 737-700 (B737)",N13720,7F,1,4,2,"Oceana Naval Base Hack August 2025",2726,1204,808,230
2025-08-01,UA6282,"Houston / George Bush Intercontinental (IAH/KIAH)","Norfolk / Norfolk (ORF/KORF)",19:00:00,23:17:00,03:17:00,"Mesa Airlines (YV/ASH)","Embraer 175 (E75L)",N89308,4C,3,3,2,"Oceana Naval Base Hack August 2025",1204,2207,81,2146
2025-08-05,AA4437,"Norfolk / Norfolk (ORF/KORF)","New York / La Guardia (LGA/KLGA)",09:38:00,10:32:00,00:54:00,"Republic Airlines (YX/RPA)","Embraer ERJ-170 (E170)",N861RW,2F,1,3,2,"Joint Expeditionary Base Little Creek-Fort Story Hack 2025",2207,1605,1152,654
2025-08-10,AA2459,"New York / John F Kennedy (JFK/KJFK)","Santa Ana / John Wayne-Orange Co (SNA/KSNA)",08:51:00,10:50:00,04:59:00,"American Airlines (AA/AAL)","Airbus A321-200 (A321)",N101NN,14F,1,4,2,"Joint Expeditionary Base Little Creek-Fort Story Return",1328,2726,4,2076
2025-08-15,DL304,"Santa Ana / John Wayne-Orange Co (SNA/KSNA)","Detroit / Detroit Metropolitan Wayne Co (DTW/KDTW)",11:25:00,18:16:00,03:51:00,"Delta Air Lines (DL/DAL)","Boeing 757-200 (B752)",N550NW,37A,1,1,2,"Joint Base Little Creek-Fort Story Part 2 August 2025",2726,756,223,241
2025-08-15,DL731,"Detroit / Detroit Metropolitan Wayne Co (DTW/KDTW)","Norfolk / Norfolk (ORF/KORF)",21:46:00,23:02:00,01:16:00,"Delta Air Lines (DL/DAL)","Boeing 717-200 (B712)",N983AT,27E,1,1,2,"Joint Base Little Creek-Fort Story Part 2 August 2025",756,2207,223,220
2025-08-18,DL1051,"Norfolk / Norfolk (ORF/KORF)","Atlanta / Hartsfield-Jackson (ATL/KATL)",15:50:00,17:10:00,01:20:00,"Delta Air Lines (DL/DAL)","Boeing 737-800 (B738)",N382DA,24F,1,1,2,"Joint Base Little Creek-Fort Story Round 2 August 2025",2207,179,223,231
2025-08-18,DL556,"Atlanta / Hartsfield-Jackson (ATL/KATL)","Santa Ana / John Wayne-Orange Co (SNA/KSNA)",21:06:00,21:58:00,03:52:00,"Delta Air Lines (DL/DAL)","Boeing 757-200 (B752)",N710TW,41F,1,1,2,"Joint Expeditionary Base Little Creek-Fort Story Round 2 August 2025",179,2726,223,241
2025-09-01,WN3593,"Santa Ana / John Wayne-Orange Co (SNA/KSNA)","Las Vegas / McCarran (LAS/KLAS)",19:30:00,20:17:00,00:47:00,"Southwest Airlines (WN/SWA)","Boeing 737 MAX 8 (B38M)",N8896L,3F,1,1,2,"Commercial UAV Expo 2025",2726,1557,736,2123
2025-09-03,NK888,"Las Vegas / McCarran (LAS/KLAS)","Santa Ana / John Wayne-Orange Co (SNA/KSNA)",18:49:00,19:31:00,00:42:00,"Spirit Airlines (NK/NKS)","Airbus A320neo (A20N)",N978NK,16C,3,1,2,"Commercial UAV Expo 2025",1557,2726,565,2127
2025-09-08,AA1882,"San Francisco / San Francisco International (SFO/KSFO)","Los Angeles / Los Angeles International (LAX/KLAX)",20:05:00,21:02:00,00:57:00,"American Airlines (AA/AAL)","Airbus A321-200 (A321)",N970UY,8F,1,4,2,"JSOC TS Clearance Drug Test",2644,1559,4,2076
2025-09-13,NH125,"Los Angeles / Los Angeles International (LAX/KLAX)","Tokyo / Haneda (HND/RJTT)",17:09:00,20:09:00,11:00:00,"All Nippon Airways (NH/ANA)","Boeing 787-9 (B789)",JA872A,27A,1,1,1,"Japan Trip September 2025",1559,1152,64,2088
2025-09-21,NH126,"Tokyo / Haneda (HND/RJTT)","Los Angeles / Los Angeles International (LAX/KLAX)",21:26:00,14:35:00,09:09:00,"All Nippon Airways (NH/ANA)","Boeing 787-9 (B789)",JA877A,32A,1,1,1,"2025 September Japan Trip",1152,1559,64,2088
2025-10-15,UA1870,"San Francisco / San Francisco International (SFO/KSFO)","Washington / Dulles (IAD/KIAD)",22:40:00,06:35:00,04:55:00,"United Airlines (UA/UAL)","Boeing 757-300 (B753)",N57852,16F,1,1,2,Induction,2644,1202,808,242
2025-10-16,UA1348,"Washington / Dulles (IAD/KIAD)","Raleigh-Durham / Durham (RDU/KRDU)",08:19:00,09:31:00,01:12:00,"United Airlines (UA/UAL)","Boeing 737 MAX 8 (B38M)",N47288,7A,1,4,2,Induction,1202,2495,808,2123
2025-10-17,MX855,"Raleigh-Durham / Durham (RDU/KRDU)","Orlando / Orlando (MCO/KMCO)",21:34:00,22:53:00,01:19:00,"Breeze Airways (MX/MXY)","Bombardier CS300 (BCS3)",N240BZ,6D,3,4,2,"Induction -> VTOL Hack",2495,1768,2912,2113
2025-10-20,F92616,"Orlando / Orlando (MCO/KMCO)","New York / La Guardia (LGA/KLGA)",09:47:00,11:56:00,02:09:00,"Frontier Airlines (F9/FFT)","Airbus A321-200 (A321)",N711FR,8A,1,1,2,"Induction -> VTOL Hack",1768,1605,302,2076
2025-10-25,UA538,"Newark / Liberty International (EWR/KEWR)","San Francisco / San Francisco International (SFO/KSFO)",14:52:00,17:43:00,04:51:00,"United Airlines (UA/UAL)","Boeing 787-9 (B789)",N24979,22D,3,4,2,"Return from Induction + VTOL Hack",851,2644,808,2088
2025-10-30,AA1595,"San Francisco / San Francisco International (SFO/KSFO)","Charlotte / Douglas (CLT/KCLT)",23:55:00,07:06:00,04:11:00,"American Airlines (AA/AAL)","Airbus A321-200 (A321)",N586UW,16F,1,1,2,"VTOL @ VA Beach",2644,575,4,2076
2025-10-31,AA5607,"Charlotte / Douglas (CLT/KCLT)","Norfolk / Norfolk (ORF/KORF)",09:31:00,10:16:00,00:45:00,"PSA Airlines (OH/JIA)","Bombardier CRJ-900 (CRJ9)",N582NN,2D,3,3,2,"VTOL @ VA Beach",575,2207,1237,531
2025-11-05,UA2062,"Norfolk / Norfolk (ORF/KORF)","Newark / Liberty International (EWR/KEWR)",05:51:00,07:12:00,01:21:00,"United Airlines (UA/UAL)","Boeing 737 MAX 8 (B38M)",N27277,1A,1,3,2,"VTOL Work NAS Oceana",2207,851,808,2123
2025-11-05,UA1777,"Newark / Liberty International (EWR/KEWR)","San Francisco / San Francisco International (SFO/KSFO)",08:47:00,12:12:00,06:25:00,"United Airlines (UA/UAL)","Boeing 777-300ER (B77W)",N2135U,40A,1,1,2,"VTOL Work @ NAS Oceana",851,2644,808,2023
2025-11-22,WN1333,"San Jose / San Jose (SJC/KSJC)","Los Angeles / Los Angeles International (LAX/KLAX)",20:54:00,21:45:00,00:51:00,"Southwest Airlines (WN/SWA)","Boeing 737-700 (B737)",N454WN,5F,1,1,1,"Thanksgiving 2025",2680,1559,736,230
2025-11-23,OZ203,"Los Angeles / Los Angeles International (LAX/KLAX)","Seoul / Incheon (ICN/RKSI)",23:52:00,05:40:00,12:48:00,"Asiana Airlines (OZ/AAR)","Airbus A380-800 (A388)",HL7635,73K,1,1,1,"Thanksgiving 2025",1559,3602,5,39
2025-11-25,OZ106,"Seoul / Incheon (ICN/RKSI)","Tokyo / Narita (NRT/RJAA)",15:47:00,17:36:00,01:49:00,"Asiana Airlines (OZ/AAR)","Boeing 777-200ER (B77E)",HL7756,34K,1,1,1,"Thanksgiving 2025",3602,2105,5,2024
2025-12-02,OZ101,"Tokyo / Narita (NRT/RJAA)","Seoul / Incheon (ICN/RKSI)",13:38:00,15:53:00,02:15:00,"Asiana Airlines (OZ/AAR)","Airbus A350-900 (A359)",HL8522,31K,1,1,1,"Thanksgiving 2025",2105,3602,5,2110
2025-12-02,OZ204,"Seoul / Incheon (ICN/RKSI)","Los Angeles / Los Angeles International (LAX/KLAX)",21:05:00,14:23:00,10:18:00,"Asiana Airlines (OZ/AAR)","Airbus A380-800 (A388)",HL7626,71A,1,1,1,"Thanksgiving 2025",3602,1559,5,39
2025-12-02,UA2624,"Los Angeles / Los Angeles International (LAX/KLAX)","San Francisco / San Francisco International (SFO/KSFO)",17:15:00,18:31:00,01:27:00,"United Airlines (UA/UAL)","Airbus A319-100 (A319)",N822UA,22B,2,1,1,"Thanksgiving 2025",1559,2644,808,2073
2025-12-10,UA1430,"San Francisco / San Francisco International (SFO/KSFO)","Denver / Denver (DEN/KDEN)",16:16:00,19:43:00,02:27:00,"United Airlines (UA/UAL)","Airbus A321neo (A21N)",N14553,8F,1,4,1,"Colorado Ski Trip 2025",2644,691,808,2128
2025-12-16,UA598,"Denver / Denver (DEN/KDEN)","New York / La Guardia (LGA/KLGA)",11:34:00,17:10:00,03:36:00,"United Airlines (UA/UAL)","Boeing 737 MAX 8 (B38M)",N47280,7A,1,4,1,"Colorado Skiing 2025",691,1605,808,2123
2026-01-03,UA1777,"Newark / Liberty International (EWR/KEWR)","San Francisco / San Francisco International (SFO/KSFO)",09:09:00,12:38:00,06:29:00,"United Airlines (UA/UAL)","Boeing 777-200ER (B77E)",N227UA,41A,1,1,1,"NASA JPL 2026",851,2644,808,2024
2026-02-05,AA662,"Los Angeles / Los Angeles International (LAX/KLAX)","San Jose / San Jose (SJC/KSJC)",10:04:00,10:50:00,00:46:00,"American Airlines (AA/AAL)","Airbus A321-200 (A321)",N537UW,12A,1,4,2,"NCAS 2026",1559,2680,4,2076
